	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	29	4136.4723008144	2504.5935469838	8121.0930373482	941.6823329255	1592.9339186872	7	3	2.3333333333	0.4991666667	9	6	120.3765312	58	48.18214932	2.466147615	0.704613604	0.939484806	22.37987019	12.39784413	9.98202606	10.70341618	38.78730126	43.78670255	2.986219561	0	2.18094687	0	0.201318173	28.2	4.026363453	47.15878194	1	52	0	28	5	27	8.277777778	-1.0991022403	-0.7267713692	-0.1971182198	-0.7204393618	-1.129326974	-1.3369344233	0.0835654596	0.9787604456	0.9087743732	0.0619777159	0	0.004178273	non_gov	heavy
	30	1012.6736592209	2349.948165558	3911.7610568113	2257.9723259238	372.5764506787	7.6666666667	5.5	2	0.6139540816	36	30	43.90605683	151	343.9161038	17.60294821	5.029413775	6.705885033	159.7437613	88.49373285	71.25002848	76.3991902	276.8572535	312.5421417	21.31513457	0	15.56723311	0	1.436975364	28.2	28.73950729	336.6114791	16	112	20	47	33	42	14.62666667	-1.0991022403	-0.7267713689	-0.1971182192	-0.7204393621	-1.1293269739	-1.3369344228	0.0835654596	0.9787604459	0.9087743733	0.0619777159	0	0.004178273	non_gov	heavy
	31	388.5115199426	409.0805147711	704.139811536	437.9487727445	117.7054550338	4.84	1.8	1.8	0.3072449588	5625	2025	123.5198579	1311	1061.367801	98.91978654	22.14391609	21.08504929	489.323886	247.92046	241.4034259	268.2415311	807.1008947	890.1272837	84.55787917	0.889446587	78.31074316	0	25.60763698	30.291852566	121.2419319	1008.125327	185	929	21	548	143	293	4.374439462	-0.5654467331	-0.4903877863	0.3341554595	-0.6950116544	-0.9188483347	-0.5684270873	0.1142317788	0.9498359815	0.8386605311	0.0796687813	0.0008380192	0.0241270151	non_gov	heavy
	32	113.531858816	381.9572312077	490.8994692455	369.607801053	48.688018536	4.3278688525	1.2950819672	1.6229508197	0.3234836066	3721	1220	51.56924154	1313	2546.091353	300.6328299	70.04370389	31.78955131	1158.390079	633.5855014	524.8045772	568.9075384	1892.310197	2051.004445	297.6435449	4.406595983	187.4902412	0	58.38655852	30.8545306143	329.7142446	2397.729605	223	909	7	510	245	170	3.635746606	-0.2494948651	-0.691701276	0.9000928687	-1.2059201846	-1.1203906294	-0.2198178381	0.129498199	0.9417296053	0.8055502182	0.1169021467	0.0017307297	0.0229318396	non_gov	heavy
	33	1063.3749319146	2208.3991861025	3156.1985332002	2448.7597208986	592.5821718556	5.8125	3.5625	1.5	0.1540001417	256	112	13.15723784	121	919.6459126	173.0725873	16.6723671	17.51411312	441.3206149	148.0817314	293.2388836	312.3447374	662.6281721	549.9154651	203.7901151	3.148386071	124.4709974	0	67.17476648	31.2974398119	244.644648	808.45833	35	52	2	33	10	22	12.55319149	0.6410891311	0.3645264571	0.1013298396	-0.7518816969	-0.3208369548	0.6143107932	0.266020481	0.8790973993	0.5979643443	0.2215962821	0.0034234764	0.0730441636	non_gov	heavy
	34	5823.3707432881	4479.5243769951	14325.1707411621	2716.4430618088	2435.6068952402	46.5	35.5	4.5	0.7195008885	4	4	7.96455546	47	590.1145423	127.1473605	8.369951823	9.008495161	306.5381961	85.44493732	221.0932588	220.4112674	441.8983063	318.05662	137.4435614	2.865303585	102.629414	0	41.40602657	31.1061286495	182.6089487	505.8222747	2	30	0	22	1	21	23	0.9874148966	0.6483075515	-0.2346119706	-1.0134687476	-0.0877673237	0.8419618562	0.3094466169	0.8571594808	0.5389743807	0.2329099718	0.0048555041	0.070166084	non_gov	heavy
	36	181.7575877047	145.0497280178	369.3560343048	110.8215905	65.5845119304	15.781512605	1.6974789916	2.3445378151	0.2465037408	14161	2975	36.49311984	1396	3825.378608	537.5309215	81.36481345	151.2063476	1254.054137	303.2616315	950.7925051	2052.265877	2534.539859	3144.869513	1065.746806	96.47015229	212.9370967	11.2202778	283.0178747	32.2006487695	1943.723084	2256.263151	233	925	27	559	310	253	5.548453608	0.0355286684	0.8327457956	0.3687394818	0.6660582049	1.033753135	0.8290198299	0.5081126035	0.5898143379	0.8221067338	0.2785990395	0.0252184587	0.0739842781	non_gov	heavy
	37	600.7642602341	573.6578812578	1145.7004348546	474.9312156816	95.8040507543	6	1.5606060606	1.803030303	0.3384095669	4356	1452	40.61479986	1174	2890.57192	360.5844456	51.28994502	120.7756862	910.7543175	239.6287935	671.125524	1629.798367	1950.197629	2522.83944	907.7525363	43.32468444	144.1498937	8.815358893	176.991712	33.7738669957	1655.840453	1541.265336	252	773	25	481	249	236	6.092807425	-0.1647936653	0.7264029132	0.0685283408	0.8221953163	1.2219254744	0.511020132	0.5728418108	0.5332042857	0.8727821033	0.3140390765	0.0149882742	0.0612306896	non_gov	heavy
	38	493.1202493683	523.0575233421	1096.4070028894	483.8207012769	200.5992639604	12.9117647059	2.4411764706	2.3529411765	0.4024493673	1156	374	32.38609215	479	1479.029942	178.9233699	21.52794567	68.86860574	447.0140398	145.9812118	301.032828	882.1998749	1014.324431	1376.436823	516.5220776	11.62611418	78.67503813	8.088018408	67.55932788	35.4735033521	917.0157706	726.6404644	45	355	15	232	91	187	10.5546875	-0.2126966333	0.4093545966	-0.2029511779	1.1531467415	1.4465271257	0.1835639243	0.6200116337	0.4912953036	0.93063486	0.3492303049	0.0078606348	0.045678134	non_gov	heavy
	39	576.1470559204	462.9566662279	966.4047207663	287.0315724815	89.0345608127	4.15	1.45	1.65	0.3890972222	400	160	95.10546997	690	725.5103205	92.75486764	15.97042937	32.95178192	273.1826512	87.87127802	185.3113732	416.5306456	507.7904733	622.6740863	137.0377434	23.28570144	18.2341127	1.723494733	68.3561404	30.4952978954	235.2074966	582.0877596	78	514	25	317	77	221	4.046511628	-0.1253854243	0.4338954893	0.4319975827	1.0739107698	1.2927230891	0.5661540556	0.3241959349	0.8023149267	0.8582566901	0.188884623	0.0320956171	0.0942180124	non_gov	heavy
	40	460.7143683403	256.6157633299	869.0204915653	47.0245013795	152.6692114893	4.25	1.875	2.25	0.45	64	32	31.78150488	198	623.0038531	87.26186694	13.38609291	25.99508261	240.4422942	80.03145391	160.4108403	352.0625858	442.9885363	527.1767104	99.68215878	18.04510836	19.42954389	0.84918157	55.74411762	30.5503633081	189.4770922	507.6711928	26	137	9	93	19	65	1.892857143	0.0298040841	0.3779724672	0.3871846245	0.8182335059	1.2306819052	0.5968009986	0.3041347036	0.8148764896	0.8461853129	0.1600024756	0.0289646818	0.0894763609	non_gov	heavy
	42	0	11.575169622	11.575169622	11.575169622	233.8874267951	3	1	2	0.4444444444	9	3	59.85653062	95	158.7128406	27.66492357	2.177714485	4.55588327	58.73353647	22.78903486	35.94450161	85.78747863	117.63909	134.986938	27.40681515	0	11.88895335	0	6.482777251	34.1740685317	70.54370812	101.428564	18	73	2	48	9	24	1.892857143	0.4647116939	0.1024074876	-0.2739922983	-0.0831035304	1.0615060231	0.3321566593	0.4444738551	0.6390696784	0.8505105037	0.1726817758	0	0.0408459531	non_gov	heavy
	46	847.7932803962	791.6245140562	1752.3124446775	565.2103876254	277.7421556725	7.4923076923	3.2769230769	1.8	0.3161077144	4225	1690	60.21018056	1117	1855.167996	190.6014691	31.85937447	58.33032047	868.0788826	338.7410035	529.3378791	617.3139922	1369.783193	1499.274535	81.70404044	0.877392831	198.1025311	0	89.94206659	31.7013080218	237.4399225	1723.29537	130	824	30	450	149	275	7.541899441	-0.444271489	0.0913563902	0.0199474141	0.1063593653	-0.3681952433	-0.2536931342	0.1279883671	0.9289160732	0.8081610605	0.0440413163	0.0004729452	0.0484818986	non_gov	heavy
	47	559.2965000875	396.6516114843	960.7831574586	251.6907499821	102.1607955909	5.8228571429	1.7257142857	1.7885714286	0.3117912371	30625	10500	67.31071834	2009	2984.665815	292.883566	44.37444702	61.4775523	1320.464284	623.0111777	697.453106	721.5189946	2175.783455	2381.485312	372.6505453	4.255791018	170.3032869	0	148.1278331	29.6985250925	478.0980135	2780.010603	308	1510	28	828	330	448	3.346784363	-0.502841133	-0.316289266	-0.1763835877	-0.6443465219	-0.9944734458	-0.7081411598	0.1601847721	0.9314311133	0.7979068544	0.1248550318	0.0014258853	0.049629621	non_gov	heavy
	48	1028.247472355	1816.4541764401	3095.6265569336	1668.5097558859	495.1498287856	6.8666666667	3.0666666667	1.3333333333	0.1052705448	225	120	27.04188265	370	1368.247932	253.3245273	24.38812245	43.25791352	579.7488012	172.6917352	407.0570659	496.1224888	893.4651575	766.1589144	377.3380563	2.553799522	145.9164506	0	157.6889389	31.8410713132	387.8546631	1198.413619	55	244	6	143	32	114	8.746031746	0.602355615	0.5527234415	0.0753799938	0.11836889	-0.1628352346	0.7060226223	0.2834681157	0.8758746065	0.5599562013	0.2757819307	0.0018664742	0.1152488048	non_gov	heavy
	50	342.5486771121	320.1210643693	657.5373258675	355.6700784778	100.4694263798	13.1935483871	1.9677419355	2.8709677419	0.4212884584	961	279	32.21305577	461	1431.096768	204.2860401	26.9405845	50.27703537	508.2153326	89.76293731	418.4523953	831.3730165	977.6916428	1224.064746	433.5352178	7.703627988	67.0066022	2.979816245	87.3017593	32.5046354288	827.4521216	775.0253111	45	315	23	174	83	120	6.416666667	0.0638627638	1.1584961717	0.160592326	0.3617863143	1.3396071351	0.9639030464	0.5781943892	0.5415603811	0.8553333173	0.3029391356	0.0053830238	0.0610033935	non_gov	heavy
	51	304.0772530707	242.6631923304	671.8671336459	187.7636849149	101.2426016243	22.1319796954	2.2893401015	2.345177665	0.2476225813	38809	8865	31.24920894	1942	6214.557314	817.9809364	147.7233356	211.3144693	1896.461687	383.3994613	1513.062226	3520.3514	4227.401798	5672.20012	2286.931666	36.67627929	116.0862565	36.46906744	412.2390759	34.1727590437	4030.607811	2931.897517	330	1295	62	824	380	459	7.241017964	-0.0774310384	1.030886993	0.581670184	0.2836522664	1.2400651072	1.0133111979	0.6485752094	0.471778981	0.912727944	0.3679959087	0.0059016721	0.0663344234	non_gov	heavy
	52	287.5019623584	170.8590709245	669.0635959805	42.7245011417	53.1936944945	14.8636363636	2	2	0.2584433748	484	220	15.73632025	365	2319.47491	333.1594435	61.15454804	62.08629671	692.8813445	147.2317964	545.6495481	1296.305393	1566.694422	2145.224749	897.081085	15.26989952	33.18502365	19.86690138	160.8177004	33.8120042791	1507.70735	1118.28807	63	245	12	176	90	98	10.46078431	0.0751391966	0.9792954475	0.8026354579	-0.2172500079	1.1878377928	1.1861988912	0.6500209782	0.4821298412	0.9248751688	0.3867604177	0.0065833433	0.0693336667	non_gov	heavy
	61	852.0864038539	1236.7186727342	2010.5856416223	1314.769946043	254.6091218843	5.8235294118	1.9411764706	1.8235294118	0.4606584195	289	170	25.91021398	375	1447.305685	130.9534812	23.6402697	35.88505515	693.4418721	257.5623638	435.8795083	390.6892062	1115.254752	1189.802327	48.23385941	2.179933033	153.647036	0	67.76855922	27.6222990129	208.0526661	1339.91917	35	287	7	134	31	154	10.53333333	-0.5999863504	0.185248345	-0.0515171492	-0.3538335337	-0.8004178831	-0.3864848165	0.1437517093	0.9258024645	0.8220808771	0.0333266565	0.0015062008	0.0468239432	non_gov	heavy
	62	1189.2140209799	962.7538349331	2759.9336418609	766.3737333785	383.7865737487	12.2380952381	6.6666666667	2.5714285714	0.544961935	441	231	24.82414349	350	1409.917729	147.3722185	4.654769231	17.78889235	802.8247139	235.5118039	567.31291	220.8228455	1181.078931	1328.505465	20.03318827	0.9601676	59.91801991	0	10.24602043	26.1556337872	158.3727796	1342.435183	20	269	17	115	47	121	11.21153846	-0.421605224	0.5753028699	-1.1611770182	-1.1968278152	-1.5802151058	-0.7354979624	0.1123276744	0.9521372456	0.9422574365	0.014208764	0.0006810097	0.0072671052	non_gov	heavy
	64	507.4058024451	286.7664158506	793.9030173026	33.1981151245	0.0044901019	3.5	1.125	1.5	0.2222222222	64	24	59.30726754	169	284.9566453	72.50297464	7.582879917	3.325824525	133.6981459	14.10149599	119.5966499	169.2179518	192.2326575	216.976792	65.31919367	1.862461734	23.28077167	2.128527696	19.55584821	26.6	121.4591116	207.3984174	30	104	3	49	31	37	6.20754717	1.4824144546	1.5139733672	0.8234924799	-1.2622905105	1.4283989403	2.394212733	0.4262371613	0.7278244632	0.7614379085	0.2292250233	0.0065359477	0.068627451	non_gov	heavy
	65	402.2321561908	556.3697053719	1814.2924861512	460.1854061923	238.1672171506	40.6351351351	4.6351351351	3.4121621622	0.54281119	21904	4736	42.44266635	1658	3906.446373	464.4749185	85.19124047	210.6133674	1479.524696	317.9778939	1161.546803	2237.633212	2872.640739	3445.525962	772.0984529	61.73357109	79.91604386	1.677398337	267.7333416	31.609763449	2185.08424	2051.635889	270	1115	53	681	320	366	8.937062937	-0.2390369371	0.9671705974	0.414557886	1.6620240144	1.2836700355	0.7954384564	0.5593534459	0.5251923854	0.8820103063	0.1976472679	0.0158029998	0.06853629	non_gov	heavy
	66	245.4675883718	416.3520739268	1037.4063608747	332.0033427168	99.0922556084	15.8970588235	2.2058823529	2.5	0.4161855939	4624	1564	24.752169	579	2339.188942	291.5385327	33.29643968	78.13328679	756.0747197	224.4946819	531.5800377	1317.037399	1586.426843	2204.43677	489.2606805	9.168095715	42.13673539	1.017396832	53.94045516	30.3982143632	1289.384156	1322.480476	101	367	18	234	137	120	6.915841584	-0.1662251179	0.5574801584	-0.2303056637	0.2420286951	1.2164146201	0.2541164695	0.5512099227	0.5653585532	0.942393635	0.2091582564	0.0039193481	0.0230594691	non_gov	heavy
	73	711.2095718416	775.467348383	1840.6552085282	707.9357826997	254.0978004309	12.6666666667	8.5555555556	1.7777777778	0.154598081	81	36	61.12958168	231	377.8857857	61.55698715	11.11731541	15.33777773	154.6130346	38.6017896	116.011245	157.3923635	282.2562856	247.6690821	18.4259209	0.720566739	58.36590588	0	58.67472019	28.6	92.74723315	329.4019379	43	163	3	84	35	81	5.209302326	0.3197965552	0.793565928	1.0626770123	0.7395234359	0.2081410069	1.2407489261	0.2454372106	0.8716970851	0.655407246	0.0487605557	0.0019068374	0.1552710433	non_gov	heavy
	74	526.1117554268	809.2044667109	1205.3083896205	891.4646190655	237.0083592263	7.625	2.125	2	0.26640625	64	16	12.90336921	149	1154.737166	211.0296354	25.26231406	27.95488833	359.9021732	68.4951212	291.407052	315.4614596	652.8226623	791.5902189	76.55489937	4.067549081	193.050122	0	142.9332118	28.4380277302	316.0792435	955.1035883	20	110	24	59	6	47	6.4	0.5719496063	1.090089242	0.4204542464	-0.3943660802	-0.7780774429	1.1027557726	0.2737239718	0.8271177342	0.6855154941	0.0662963847	0.0035224891	0.1237798661	non_gov	heavy
	78	265.9610477336	396.9845839155	947.0120419252	327.6303327369	98.5089499567	9.1785714286	2.4285714286	1.6071428571	0.282771012	784	252	21.36215222	519	2429.530483	327.6533482	40.73630517	42.44590095	1259.615591	253.9295109	1005.68608	433.2795277	1933.337705	1715.7337	138.638121	7.851305972	553.9994119	16.9972768	91.78758495	22.5895585564	582.8956263	2109.374387	65	369	9	221	50	153	6.663101604	-0.0362862609	1.0337488282	-0.0146350787	-0.8608147501	-1.4307692384	0.3878547241	0.2399211001	0.8682230586	0.7061997007	0.0570637504	0.0032316145	0.0377799684	non_gov	heavy
	79	1052.8494130731	1034.9638714001	2030.3871205895	1223.0241897689	272.1050687796	7.7076923077	2.8153846154	2.2	0.4154815998	4225	1495	59.03110944	1610	2727.375473	407.6169418	71.0105334	40.08624047	1432.487155	380.534075	1051.95308	612.5827815	2133.928283	2189.233997	166.9182772	6.3614515	289.9149677	0	132.4920994	22.2029398751	488.721564	2481.557741	100	1254	58	591	348	381	8.227459016	0.1490367596	0.7137355054	0.7745824802	-1.0527848355	-1.112396394	0.7716345767	0.1791911561	0.9098702271	0.8026888922	0.0612010627	0.0023324443	0.0485786063	non_gov	heavy
	80	627.1011133864	552.2820582507	1203.4944915778	445.242785601	162.2125315595	7.6780487805	2.443902439	2.1902439024	0.4448074757	42025	13530	85.68938955	4616	5386.897986	641.5208395	22.80608094	53.28534046	3136.700448	795.8297101	2340.870738	1109.348339	4461.048397	5084.994881	93.55658975	14.01329766	210.4483769	0	60.6089984	23.2916657192	669.4648598	5018.148625	535	3527	181	1409	1437	902	6.287642045	-0.2366300851	0.7733395429	-1.0818068357	-1.385490694	-1.2408748536	-0.4234106571	0.124276506	0.9315469938	0.9439560382	0.017367433	0.0026013668	0.0112511873	non_gov	heavy
	83	462.4864455698	356.1801830812	937.4723739303	268.236141092	135.5292802662	24.8636363636	3.0795454545	3.4886363636	0.5163606738	7744	1848	93.3430025	992	1062.747044	147.5504395	14.0522422	34.05575074	436.3265883	145.0660497	291.2605387	571.3407913	815.4925213	926.9613671	149.6608336	15.52527389	34.94603597	0	98.14563563	30.516503397	459.986765	725.8145398	141	656	33	372	161	202	3.308571429	0.0142120023	0.3798696042	-0.3164400579	0.1480993007	1.0414637157	0.1936033147	0.4328280823	0.6829607703	0.8722314236	0.1408245118	0.0146086258	0.0923508903	non_gov	heavy
	84	429.8038900655	324.7422219933	910.1899435408	202.8455381557	161.5716966318	19.8857142857	3.2857142857	2.8285714286	0.3699331456	1225	420	125.401215	415	330.9377823	57.37302674	1.573340062	7.179821423	140.2513841	54.14876494	86.10261918	174.6579248	252.9372882	279.7557542	56.42150815	0	18.25899012	0	34.81355088	32.4206873091	122.2177556	249.9381444	79	268	21	169	56	78	2.608108108	0.4527340143	0.1120177357	-1.0374830216	-0.5683653549	0.9737458913	-0.0830925587	0.3693073506	0.7552420962	0.8453424455	0.1704897753	0	0.1051966646	non_gov	heavy
	92	30.9337219627	51.1874894021	66.3442634905	51.1874894021	3.51986232128742e-05	4.2727272727	1	1	0.101010101	121	33	21.21699732	98	461.8938228	59.12193914	2.0100682	5.279884642	187.3609166	70.92006575	116.4408508	128.5756581	327.8117124	376.9199311	16.61427452	2.168954838	48.7490043	0	24.06988765	28.9613041142	87.36472174	426.4081527	41	46	4	19	22	9	2.705882353	-0.1234647065	0.1498006601	-1.0717446359	-1.2789315118	-0.7424509825	-0.6472458973	0.1891445987	0.9231735339	0.8160315477	0.0359698998	0.0046957866	0.0521113002	non_gov	heavy
	93	1581.2245281514	7155.5198791111	8798.3839443355	7557.0839874067	455.6124772304	18	13	4	0.7438271605	1	1	23.20170643	144	620.6440049	79.44703891	3.541430419	13.37016347	253.4658976	79.53915858	173.9267391	187.5973005	462.2483943	509.1825421	34.93140275	5.745634418	51.34693257	0	37.83846551	29.6133564814	119.3423644	552.3297123	22	81	8	46	17	46	10.1	-0.1233575128	0.4731219962	-0.9564356681	-0.5789554271	-0.5780152073	-0.3783612131	0.1922879516	0.8899299888	0.8204099904	0.0562825105	0.0092575363	0.0609664562	non_gov	heavy
	94	66.9400416462	82.5596979124	122.383162649	70.7178581249	0.0003491701	3.5882352941	1.1764705882	1.7058823529	0.277124183	289	102	36.21035769	175	483.2871343	75.28006565	13.83667129	18.44808128	194.7922192	50.02847027	144.7637489	195.9373443	356.7542085	317.3512917	28.41493379	0.763668188	74.55261935	0	69.80170728	28.9597761946	112.5370437	429.6179855	31	126	19	67	20	59	10.609375	0.229216759	0.7577799375	0.9954595123	0.5722523278	0.1318866417	1.1197916105	0.2328575203	0.8889497671	0.6566516449	0.0587951381	0.0015801542	0.1444311307	non_gov	heavy
	95	1718.9404587995	1476.1924496109	3570.5751285224	1293.5106630728	729.1493039007	19.6666666667	9.4444444444	3.6666666667	0.599839326	81	45	59.86204696	373	623.0993074	101.5018757	18.33144244	25.29060114	254.9428384	63.6508418	191.2919966	259.525699	465.4149553	408.383801	30.38266849	1.188149047	96.24007281	0	96.74927954	28.6	152.9317559	543.15385	66	261	11	130	46	110	5.082191781	0.3197965547	0.7935659283	1.0626770114	0.7395234365	0.2081410065	1.2407489254	0.2454372105	0.8716970851	0.6554072459	0.0487605557	0.0019068374	0.1552710433	non_gov	heavy
	96	526.5206550185	292.8363077182	855.7940161629	40.5179316667	5.837583123	3.5652173913	1.2608695652	1.6956521739	0.4407004831	529	230	43.3517889	436	1005.72551	216.7777028	28.44299717	32.89989992	384.2383578	80.28061994	303.9577379	357.6264779	667.83604	668.1549859	65.09221289	4.540295964	158.1728355	0	154.7141718	31.3254418281	274.5673557	842.8185381	111	290	35	133	73	111	4.415204678	0.9884492064	0.997069778	0.9657217547	0.194313447	-0.2110481906	1.6616397571	0.273004267	0.8380204437	0.6643512363	0.0647216484	0.0045144484	0.1538333971	non_gov	heavy
	97	557.3341818643	535.1051927854	1287.6848357675	534.5576836105	185.9638249531	7.4534883721	2.7558139535	1.9534883721	0.2909299917	7396	2666	69.88810928	989	1415.119124	339.8547667	39.14085504	40.84192003	521.1594742	97.57206528	423.5874089	460.7499112	882.1532791	946.5307449	102.3553986	8.125184439	224.6320117	0	216.1897713	32.5848406743	404.8932761	1163.047092	205	695	117	320	175	257	5.344978166	1.3011025698	1.1055511818	0.9127596103	-0.0723096971	-0.4174844679	1.8608206232	0.2861195706	0.8218722172	0.6688700116	0.0723298815	0.0057416964	0.1527714294	non_gov	heavy
	98	869.5870803235	595.7943510988	3374.0697114178	370.9764207765	773.2867253463	13.0487804878	4.3658536585	2.8536585366	0.4022931162	1681	533	23.14598275	458	1978.745102	384.9065916	36.4587088	32.49228257	527.1249516	76.88498901	450.2399626	406.5828558	948.2881083	1384.196433	148.4877807	8.686024849	342.4300858	0	216.7656042	28.5125364161	569.7376947	1593.40275	103	303	33	122	65	144	9.299019608	0.7214330976	1.3122085866	0.1265372265	-0.9335141297	-1.244036341	1.1085530653	0.2879287959	0.8052592264	0.6995324621	0.0750413889	0.0043896633	0.1095470073	non_gov	heavy
	101	501.1150111764	384.7467700819	1384.2721914011	233.3319076091	222.9994103252	10.0419354839	1.7774193548	1.9419354839	0.2993654527	96100	25730	81.94556374	5344	6521.402448	721.3452079	68.52550242	92.67180795	3777.471446	1161.224289	2616.247158	595.4805731	5169.8144419999	5829.357177	154.7340487	1.237430427	581.0830951	4.485685296	49.70777008	24.6188474616	779.6783088	6032.1182	471	4466	95	1668	2320	1087	4.150497512	-0.3442989928	0.5050885648	-0.5475908523	-1.086520327	-2.0296278163	-0.4625298502	0.1195568461	0.924972542	0.8938809134	0.0237271124	0.0001897491	0.0076222516	non_gov	heavy
	102	1068.4687535843	1290.9511530371	2834.220739981	1171.8921847404	386.8649339109	8.0129032258	2.9096774194	2.0387096774	0.3237483815	24025	7285	94.6059614	3024	3196.415908	421.1824184	47.07727897	56.12784607	1785.145861	551.3022497	1233.843612	361.0616383	2453.244802	2849.452377	91.87834172	4.571055221	267.0634907	16.57608432	48.55330596	22.2464617722	395.4684195	2963.246628	251	2470	30	1057	972	764	7.601419878	-0.0756055692	0.4979954372	-0.1882469099	-0.8546678527	-1.8806716312	-0.0947734876	0.1237224538	0.9270528971	0.89145232	0.0287441761	0.0014300565	0.0151899213	non_gov	heavy
	103	2046.2903383433	2114.9279102158	4876.5004716395	1847.4622151624	723.4044525083	20.5	5.0263157895	2.8157894737	0.570748903	5776	3496	145.9257164	2608	1787.210689	294.553794	40.56359687	24.49129431	877.5564484	302.0974722	575.4589762	485.9630224	1442.807733	1427.99881	136.4849126	10.45049897	158.2240847	0	82.35953218	19.3329162759	338.2242859	1589.388296	147	1909	79	1014	636	722	10.99876847	0.3441016754	0.3210296413	0.4902294087	-1.1216019771	-0.7868685524	0.5542990193	0.1892470138	0.8893122147	0.7990097747	0.0763675561	0.0058473794	0.0460827214	non_gov	heavy
	104	1286.0702083745	1160.9764065037	2694.8160144576	935.2409499137	372.8643114552	10.4210526316	4.3157894737	2.1578947368	0.30940477	1444	684	57.79899638	773	1337.393464	221.4855044	28.83865956	19.095375	657.8786822	225.1358149	432.7428673	348.9542851	1065.909066	1059.642418	97.01204857	7.858465619	138.2653322	0	58.39557976	19.42598843	267.5316343	1180.353982	55	600	58	309	69	306	9.941558442	0.3542348197	0.3311901177	0.393737378	-1.0818377139	-0.862495681	0.505927724	0.2000395856	0.8825779501	0.7923191241	0.0725381507	0.0058759564	0.0436637245	non_gov	heavy
	114	266.8127717442	810.0598370231	1017.6725780851	837.3533110103	63.3428431822	7.6666666667	3.3333333333	1.7333333333	0.1878787525	225	90	42.14353056	404	958.6287496	126.8981273	6.009103519	5.302150164	386.7034853	164.0131784	222.6903069	261.9262181	652.8714235	758.5609501	17.67383388	0	127.9585573	0	54.43540835	28.3	185.2217791	909.1420147	103	257	5	137	82	52	2.74863388	-0.0678891031	-0.0780731329	-0.9085517155	-1.6873635176	-0.77779451	-0.6638249669	0.1932153393	0.9483775811	0.7912979351	0.0184365782	0	0.0567846608	non_gov	heavy
	115	278.4301120959	182.1345126269	441.6243087844	75.5181512809	10.43459509	9.1549295775	1.3943661972	2.1830985915	0.3120724825	5041	1207	38.20304908	594	1554.849716	197.7047537	5.939979874	17.95599218	630.9569595	237.4935987	393.4633609	430.4937711	1106.765437	1275.762426	58.13449248	8.02255181	159.1621114	0	78.07231584	29.0291867333	292.3969427	1432.946662	158	365	2	158	140	70	2.323432343	-0.134201876	0.16038692	-1.1169998219	-1.2708023554	-0.7527360182	-0.6728076108	0.1880547938	0.9215981759	0.8205052957	0.0373891392	0.005159696	0.0502121299	non_gov	heavy
	116	551.9628407939	1204.4896518626	1800.3269440915	1038.9286120986	87.6925944173	6.0862068966	2.5172413793	1.8793103448	0.3096850116	3364	1160	39.07275932	673	1722.427624	209.243758	15.13602405	35.52535338	684.1489607	216.9029618	467.2459989	522.6520224	1255.010334	1362.36143	126.1941363	12.39301852	166.0062866	0	101.4498318	30.0799904189	308.5448632	1582.484302	145	452	15	171	168	149	2.860215054	-0.2062390491	0.4569626952	-0.6940557465	-0.6424522381	-0.5699169446	-0.298870212	0.1791337174	0.9187522773	0.7909542387	0.0732652766	0.0071950881	0.0588993293	non_gov	heavy
	117	882.2056554648	944.1231252596	1648.403188943	895.3863291393	58.0729254698	6.1818181818	2.3181818182	1.6818181818	0.214006408	484	220	27.64862857	503	1819.258408	221.6922285	42.35908445	47.31317271	683.6571882	203.0085478	480.6486404	630.7445989	1270.243689	1226.783391	188.1872832	1.290936132	271.4792363	0	161.1680881	30.6719186602	315.3713208	1759.046369	106	331	16	155	111	116	4.886597938	-0.2014547538	0.5573619699	0.5402194958	-0.2698997025	-0.2721974386	0.4504076957	0.1733515807	0.9669029761	0.6743315769	0.1034417554	0.0007095947	0.0885899922	non_gov	heavy
