	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	78	642.1535887752	725.2979545954	1483.8353411949	674.7543605294	183.4058303225	36.3291139241	13.0506329114	1.6329113924	0.1703004581	6241	4266	21.36215222	519	2429.530483	327.6533482	40.73630517	42.44590095	1259.615591	253.9295109	1005.68608	433.2795277	1933.337705	1715.7337	138.638121	7.851305972	553.9994119	16.9972768	91.78758495	22.5895585564	582.8956263	2109.374387	65	369	9	221	50	153	6.663101604	-0.011127678	1.0224800986	0.0046737769	-0.828066278	-1.3846632128	0.4066731741	0.2399211001	0.8682230586	0.7061997007	0.0570637504	0.0032316145	0.0377799684	all	all
	79	1230.8685856447	1326.2956712572	2712.6217557967	1343.9240461009	388.4542634472	100.5085714286	29.8914285714	2.3371428571	0.2970674071	30625	17850	59.03110944	1610	2727.375473	407.6169418	71.0105334	40.08624047	1432.487155	380.534075	1051.95308	612.5827815	2133.928283	2189.233997	166.9182772	6.3614515	289.9149677	0	132.4920994	22.2029398751	488.721564	2481.557741	100	1254	58	591	348	381	8.227459016	0.1755446585	0.7110843697	0.79562075	-1.0195133044	-1.0689302848	0.8022367297	0.1791911561	0.9098702271	0.8026888922	0.0612010627	0.0023324443	0.0485786063	all	all
	80	474.8808637399	449.4435030903	954.0813547056	395.5513218338	130.6764984265	14.8539325843	5.5842696629	1.6645264848	0.2203630371	388129	251069	85.68938955	4616	5386.897986	641.5208395	22.80608094	53.28534046	3136.700448	795.8297101	2340.870738	1109.348339	4461.048397	5084.994881	93.55658975	14.01329766	210.4483769	0	60.6089984	23.2916657192	669.4648598	5018.148625	535	3527	181	1409	1437	902	6.287642045	-0.2129301828	0.7690833385	-1.0648364759	-1.3513126425	-1.1963434136	-0.4063564628	0.124276506	0.9315469938	0.9439560382	0.017367433	0.0026013668	0.0112511873	all	all
	81	0	141.2544704823	141.2544704823	141.2544704823	211.2673995901	1	1	1	0	9	9	7.986195026	27	338.0834041	38.5486939	3.926596463	4.931336978	179.7890032	66.22904171	113.5599614	63.29928642	276.430851	297.8796118	14.01542547	0.921278183	20.51147118	0	11.0218818	21.1636027438	53.63476876	309.1922643	4	20	3	7	3	15	3.4	-0.2777661119	0.2116812963	-0.4350303322	-1.027216455	-1.3239889267	-0.4474080596	0.1586436013	0.9145443419	0.8810832126	0.0414555264	0.0027250027	0.0326010732	all	all
	83	416.3640154869	422.1431790421	915.1712027676	371.0254440219	123.6054449607	21.3773584906	6.3113207547	2.25	0.2746113562	44944	26712	93.3430025	992	1062.747044	147.5504395	14.0522422	34.05575074	436.3265883	145.0660497	291.2605387	571.3407913	815.4925213	926.9613671	149.6608336	15.52527389	34.94603597	0	98.14563563	30.516503397	459.986765	725.8145398	141	656	33	372	161	202	3.308571429	0.0397382574	0.3862090964	-0.2977925482	0.1780987947	1.0670702283	0.2234089757	0.4328280823	0.6829607703	0.8722314236	0.1408245118	0.0146086258	0.0923508903	all	all
	84	158.6511894616	182.8097062615	398.5705626295	137.9004016898	59.5264145491	8.1263157895	1.8421052632	1.7368421053	0.18365958	9025	6175	125.401215	415	330.9377823	57.37302674	1.573340062	7.179821423	140.2513841	54.14876494	86.10261918	174.6579248	252.9372882	279.7557542	56.42150815	0	18.25899012	0	34.81355088	32.4206873091	122.2177556	249.9381444	79	268	21	169	56	78	2.608108108	0.4814530986	0.1255701733	-1.0204155349	-0.5364137167	0.9999139135	-0.0495931397	0.3693073506	0.7552420962	0.8453424455	0.1704897753	0	0.1051966646	all	all
	92	507.9999887545	536.7318194147	949.1870016561	525.3225666574	62.747938058	10.3235294118	5.4411764706	1.2352941176	0.1475809732	1156	782	21.21699732	98	461.8938228	59.12193914	2.0100682	5.279884642	187.3609166	70.92006575	116.4408508	128.5756581	327.8117124	376.9199311	16.61427452	2.168954838	48.7490043	0	24.06988765	28.9613041142	87.36472174	426.4081527	41	46	4	19	22	9	2.705882353	-0.09894086	0.1623356467	-1.0547522267	-1.2450438011	-0.7020524243	-0.6170182444	0.1891445987	0.9231735339	0.8160315477	0.0359698998	0.0046957866	0.0521113002	all	all
	93	377.125273019	698.6573972017	1176.9923317925	700.6647166537	141.2248140925	54.5263157895	15.9473684211	1.7368421053	0.1820598729	361	323	23.20170643	144	620.6440049	79.44703891	3.541430419	13.37016347	253.4658976	79.53915858	173.9267391	187.5973005	462.2483943	509.1825421	34.93140275	5.745634418	51.34693257	0	37.83846551	29.6133564814	119.3423644	552.3297123	22	81	8	46	17	46	10.1	-0.0988328858	0.4769503079	-0.9391905821	-0.5469749343	-0.5389801344	-0.3541456645	0.1922879516	0.8899299888	0.8204099904	0.0562825105	0.0092575363	0.0609664562	all	all
	94	225.6424940746	326.9261019438	583.2259162768	299.0665917237	71.2708792802	6.7575757576	4.303030303	1.5151515152	0.1609258675	1089	660	36.21035769	175	483.2871343	75.28006565	13.83667129	18.44808128	194.7922192	50.02847027	144.7637489	195.9373443	356.7542085	317.3512917	28.41493379	0.763668188	74.55261935	0	69.80170728	28.9597761946	112.5370437	429.6179855	31	126	19	67	20	59	10.609375	0.2563084394	0.7539427355	1.0169817904	0.6010961363	0.1650352782	1.1506791821	0.2328575203	0.8889497671	0.6566516449	0.0587951381	0.0015801542	0.1444311307	all	all
	95	562.8695894266	959.5716558443	1675.3284394636	911.51619664	220.7690534568	12.4918032787	7.2295081967	1.7213114754	0.1833304541	3721	2989	59.86204696	373	623.0993074	101.5018757	18.33144244	25.29060114	254.9428384	63.6508418	191.2919966	259.525699	465.4149553	408.383801	30.38266849	1.188149047	96.24007281	0	96.74927954	28.6	152.9317559	543.15385	66	261	11	130	46	110	5.082191781	0.3475477363	0.7887650503	1.0843465833	0.7679114831	0.2406573493	1.2717181837	0.2454372105	0.8716970851	0.6554072459	0.0487605557	0.0019068374	0.1552710433	all	all
	96	472.012112719	437.0491610168	901.8854351672	359.3448926498	80.903372301	25.7045454545	8.0568181818	1.3977272727	0.1600688088	7744	5720	43.3517889	436	1005.72551	216.7777028	28.44299717	32.89989992	384.2383578	80.28061994	303.9577379	357.6264779	667.83604	668.1549859	65.09221289	4.540295964	158.1728355	0	154.7141718	31.3254418281	274.5673557	842.8185381	111	290	35	133	73	111	4.415204678	1.0210687724	0.9867887734	0.9871788684	0.2241870218	-0.1750559722	1.6914915957	0.273004267	0.8380204437	0.6643512363	0.0647216484	0.0045144484	0.1538333971	all	all
	97	459.0497913659	442.5467948915	939.900730218	437.2808974735	134.4214176261	11.3534883721	4.7906976744	1.4976744186	0.1429822509	46225	29455	69.88810928	989	1415.119124	339.8547667	39.14085504	40.84192003	521.1594742	97.57206528	423.5874089	460.7499112	882.1532791	946.5307449	102.3553986	8.125184439	224.6320117	0	216.1897713	32.5848406743	404.8932761	1163.047092	205	695	117	320	175	257	5.344978166	1.3359985295	1.0923488967	0.9341006679	-0.0417096569	-0.3797805001	1.8898391889	0.2861195706	0.8218722172	0.6688700116	0.0723298815	0.0057416964	0.1527714294	all	all
	98	510.2546226334	448.1529660098	1761.2091290979	349.0394058239	369.1128149429	34.6346153846	10.1826923077	1.9711538462	0.2056725869	10816	6968	23.14598275	458	1978.745102	384.9065916	36.4587088	32.49228257	527.1249516	76.88498901	450.2399626	406.5828558	948.2881083	1384.196433	148.4877807	8.686024849	342.4300858	0	216.7656042	28.5125364161	569.7376947	1593.40275	103	303	33	122	65	144	9.299019608	0.7521085495	1.2934412534	0.1461554333	-0.9005675744	-1.1994786862	1.1262891149	0.2879287959	0.8052592264	0.6995324621	0.0750413889	0.0043896633	0.1095470073	all	all
	101	444.7440162594	383.5831392648	1033.5560405566	305.7112029837	148.4955779371	16.9758522727	5.1832386364	1.5965909091	0.1842132017	495616	291456	81.94556374	5344	6521.402448	721.3452079	68.52550242	92.67180795	3777.471446	1161.224289	2616.247158	595.4805731	5169.8144419999	5829.357177	154.7340487	1.237430427	581.0830951	4.485685296	49.70777008	24.6188474616	779.6783088	6032.1182	471	4466	95	1668	2320	1087	4.150497512	-0.3213830157	0.5080560532	-0.5294498638	-1.0531568771	-1.9785561141	-0.4372640621	0.1195568461	0.924972542	0.8938809134	0.0237271124	0.0001897491	0.0076222516	all	all
	102	1005.5673621912	1052.7225046221	2243.1557307058	972.7896273209	296.4515956545	43.3002309469	13.8799076212	2.1524249423	0.2247179103	187489	102621	94.6059614	3024	3196.415908	421.1824184	47.07727897	56.12784607	1785.145861	551.3022497	1233.843612	361.0616383	2453.244802	2849.452377	91.87834172	4.571055221	267.0634907	16.57608432	48.55330596	22.2464617722	395.4684195	2963.246628	251	2470	30	1057	972	764	7.601419878	-0.0507332657	0.5011539355	-0.1693184903	-0.821936129	-1.8308350591	-0.0660290643	0.1237224538	0.9270528971	0.89145232	0.0287441761	0.0014300565	0.0151899213	all	all
	103	1632.876822972	2576.3253001563	4439.706512197	2443.9445495082	484.6710018342	59.1818181818	19.3827751196	2.2392344498	0.3003257487	43681	32186	145.9257164	2608	1787.210689	294.553794	40.56359687	24.49129431	877.5564484	302.0974722	575.4589762	485.9630224	1442.807733	1427.99881	136.4849126	10.45049897	158.2240847	0	82.35953218	19.3329162759	338.2242859	1589.388296	147	1909	79	1014	636	722	10.99876847	0.3720298199	0.3289536266	0.510644575	-1.0881429407	-0.7461016881	0.5921976822	0.1892470138	0.8893122147	0.7990097747	0.0763675561	0.0058473794	0.0460827214	all	all
	104	1231.8129035579	1164.6504092816	2716.7189201183	1035.8249295988	433.6073750001	105.9272727273	33.2	2.2818181818	0.2064053859	12100	7810	57.79899638	773	1337.393464	221.4855044	28.83865956	19.095375	657.8786822	225.1358149	432.7428673	348.9542851	1065.909066	1059.642418	97.01204857	7.858465619	138.2653322	0	58.39557976	19.42598843	267.5316343	1180.353982	55	600	58	309	69	306	9.941558442	0.3822367425	0.338840493	0.413941101	-1.0484870227	-0.8211017239	0.5431582652	0.2000395856	0.8825779501	0.7923191241	0.0725381507	0.0058759564	0.0436637245	all	all
	114	189.3536312126	659.1160204944	822.9151138965	653.7585893617	60.0646884671	13.2150537634	4.4408602151	1.2580645161	0.0620131132	8649	6603	42.14353056	404	958.6287496	126.8981273	6.009103519	5.302150164	386.7034853	164.0131784	222.6903069	261.9262181	652.8714235	758.5609501	17.67383388	0	127.9585573	0	54.43540835	28.3	185.2217791	909.1420147	103	257	5	137	82	52	2.74863388	-0.0429606169	-0.059401765	-0.8912017014	-1.6523629563	-0.7371028867	-0.62773497	0.1932153393	0.9483775811	0.7912979351	0.0184365782	0	0.0567846608	all	all
	115	290.9789473855	291.1676086113	583.0042329196	244.0366051266	61.5240823471	12.5463917526	4.5412371134	1.6030927835	0.1681873758	37636	23086	38.20304908	594	1554.849716	197.7047537	5.939979874	17.95599218	630.9569595	237.4935987	393.4633609	430.4937711	1106.765437	1275.762426	58.13449248	8.02255181	159.1621114	0	78.07231584	29.0291867333	292.3969427	1432.946662	158	365	2	158	140	70	2.323432343	-0.1097562055	0.1726368307	-1.1001065805	-1.2369367942	-0.7122521775	-0.6431007677	0.1880547938	0.9215981759	0.8205052957	0.0373891392	0.005159696	0.0502121299	all	all
	116	385.6026100802	683.0357191583	1013.4427901219	625.246990742	67.8609118638	3.7639751553	2.099378882	1.3726708075	0.1341267229	25921	17549	39.07275932	673	1722.427624	209.243758	15.13602405	35.52535338	684.1489607	216.9029618	467.2459989	522.6520224	1255.010334	1362.36143	126.1941363	12.39301852	166.0062866	0	101.4498318	30.0799904189	308.5448632	1582.484302	145	452	15	171	168	149	2.860215054	-0.1823178731	0.4612261585	-0.6762357068	-0.6102987362	-0.5309490217	-0.273281415	0.1791337174	0.9187522773	0.7909542387	0.0732652766	0.0071950881	0.0588993293	all	all
	117	410.2558930996	411.5499738702	782.01591289	393.4134628157	72.0998414772	21.6355140187	6.8971962617	1.3457943925	0.0944060827	11449	8988	27.64862857	503	1819.258408	221.6922285	42.35908445	47.31317271	683.6571882	203.0085478	480.6486404	630.7445989	1270.243689	1226.783391	188.1872832	1.290936132	271.4792363	0	161.1680881	30.6719186602	315.3713208	1759.046369	106	331	16	155	111	116	4.886597938	-0.1774987439	0.5589217952	0.5607442055	-0.2387612907	-0.2356981766	0.4807796999	0.1733515807	0.9669029761	0.6743315769	0.1034417554	0.0007095947	0.0885899922	all	all
	118	310.1039251414	395.7361148227	778.4169104487	355.6666493822	105.7828351701	23.8441558442	7.4805194805	1.4675324675	0.1511039187	23716	14938	39.7773268	698	1754.768498	274.0370761	27.25583094	49.07579794	679.5658408	207.0105033	472.5553375	520.3085593	1181.343283	1237.116869	81.29810722	9.629411719	345.3319978	0	106.9711603	31.9717355684	382.5413503	1605.543454	164	467	16	203	153	163	5.391129032	0.2614301377	0.5216009179	-0.1006867734	-0.103429898	-0.5782269779	0.3318039462	0.2180010359	0.9149602673	0.7050028938	0.0463298192	0.0054875681	0.0609602694	all	all
	119	586.2444012969	581.7757101625	1149.7022414072	527.1174443281	173.7133828998	24.2983870968	7.9919354839	2.0322580645	0.2510444305	15376	8804	50.37766898	728	1445.084727	291.9064444	20.26149196	34.65644816	602.3993974	134.4421956	467.9572018	440.8203234	942.5811885	991.594253	93.07690216	7.654303329	277.6536247	0	112.0044966	32.3907052103	367.0312228	1265.899581	97	528	77	258	118	234	9.744897959	0.8477915582	0.9175437937	-0.2296630047	-0.3785310779	-0.5199694903	0.8554579664	0.2539859539	0.8760037092	0.6861841624	0.0644093045	0.0052967852	0.0775072177	all	all
	120	863.2805503423	708.9527036928	1558.344208092	678.345273667	199.5844278089	43.2714285714	16.1	1.6928571429	0.1204070195	19600	13160	36.18637712	1042	2879.536673	754.9460594	56.35532085	84.31790673	1246.350765	145.2841898	1101.066575	733.4241105	1771.647885	1933.766224	244.6960572	18.46431151	522.6908156	0	317.8249144	34.5997458525	841.8669385	2343.606506	121	795	193	312	162	409	13.58782201	1.6176671974	1.4358338112	0.2439288614	-0.0126694943	-0.8635420243	1.8304039131	0.2923619436	0.8138831945	0.6715546435	0.0849775797	0.0064122509	0.1103736297	all	all
	121	792.6773613261	1652.5300845108	2560.1576180738	1569.3190872173	373.3343372153	42.6	12.6971428571	1.9885714286	0.222779311	30625	17850	30.98269697	790	2549.810304	775.4517935	65.90220492	62.63254648	967.5486717	87.60861439	879.9400573	503.1962874	1240.056251	1659.96279	245.0345602	8.969258343	520.8053758	0	226.0576991	31.4260935553	744.1556062	2050.446474	187	512	75	224	144	222	16.91594203	2.1542959303	1.5623344462	0.7793829319	-0.3383985632	-1.2549497776	2.4649997676	0.2918474386	0.8041564781	0.6510142293	0.0960991333	0.0035176179	0.0886566733	all	all
	122	686.9801023557	773.5744620304	1429.2688416294	747.9374519905	157.2562448223	42.3461538462	12.8076923077	1.6538461538	0.1471214761	676	598	11.8866828	219	1842.397948	374.1516172	32.40846436	28.90336268	494.5158451	56.21756596	438.2982792	314.8537676	818.1915155	1279.705274	146.9513072	6.059043146	343.8640462	0	163.7059289	27.5651161595	526.2578502	1481.648268	18	159	18	83	30	75	15.13253012	0.8615968029	1.4498624105	0.0749207378	-0.9511545203	-1.4354718544	1.2149709642	0.2856374492	0.80419557	0.6945867886	0.0797608939	0.0032886723	0.088854815	all	all
	123	3175.0516476417	2927.321952949	5969.2849604152	2651.3279618846	1039.5474104825	216	66.6	3.2	0.3189332224	25	25	9.148146247	67	732.3888162	53.68971591	2.114693406	0.234965934	77.65624118	1.762244505	75.89399667	28.19591208	209.7070961	547.2356602	49.57781207	0	143.7991516	0	24.78890603	19.2	197.8413164	586.9449031	0	58	4	38	2	18	17.46428571	-0.7986388701	1.8922100709	-1.1797127487	-2.012058488	-2.3389655511	-0.3249302585	0.2701315367	0.8014116138	0.7471928136	0.0676932948	0	0.0338466474	all	all
	127	5795.2815466986	5219.6055597892	11781.5098828769	5110.8956872175	1744.9474428831	34	27	3	0.544982699	4	2	25.29734859	74	292.5207744	38.23998497	7.216088489	4.185923445	109.534801	34.04948111	75.48531984	31.91460606	152.0168549	228.3347474	14.0229471	4.773720077	53.85503064	0.430286141	8.236746869	22.2120466541	63.26337456	250.4429849	2	64	12	35	6	38	12	-0.0640562745	0.4912956694	0.678922629	-1.0462930221	-1.8571510962	0.3676974184	0.216269681	0.8561545258	0.7805761757	0.0479382947	0.0163192515	0.0281578185	all	all
	128	376.4721032782	285.1037890352	767.4945054026	239.0091350928	122.1521785968	26.8691588785	7.1682242991	2.0186915888	0.240563608	11449	7276	33.71174318	540	1601.815715	133.2612221	0.707882036	11.01674782	933.1720188	412.2439783	520.9280406	135.1520572	1314.838096	1429.583732	19.18046679	0.33034495	154.8809991	11.33975237	10.00054206	24.166833337	272.2646834	1450.612032	85	388	6	178	138	119	3.289340102	-0.672159104	-0.1451336395	-1.3883891381	-1.5593910033	-2.0258988836	-1.4887117712	0.1699725386	0.9056048198	0.89247703	0.0119742032	0.0002062316	0.0062432538	all	all
	129	296.4741968833	376.1644614187	742.7167753978	354.991757591	102.0279083047	28.0734265734	7.7447552448	1.7517482517	0.2040252639	81796	50336	42.99327435	1298	3019.076867	192.6416241	22.3988373	45.82024931	1683.637477	877.5308863	806.1065908	246.7367619	2408.246259	2786.736603	28.4532479	0.227078673	204.7053349	7.523675375	27.74511196	24.3442906462	535.606138	2714.026985	209	937	36	426	274	307	4.750909091	-0.9201721238	-0.5313588297	-0.7930132666	-0.9864324512	-2.0439721141	-1.5475111471	0.1774072545	0.8989592198	0.9230426139	0.0094244861	7.52146046634591e-05	0.0091899323	all	all
	130	962.5905555478	1103.5409157059	2300.6831061607	1063.1129477223	304.2744922529	83.4147465438	25.1244239631	2.0414746544	0.1989707332	47089	29295	45.48896604	1327	2917.190949	187.5782771	24.16117259	48.46744148	1639.444137	806.4919167	832.9522206	264.8871733	2371.871689	2720.549614	47.3648091	0.006453365	161.8903286	5.046014428	18.30267717	25.0469625663	413.3478541	2666.010806	122	1018	44	472	197	402	9.930327869	-0.9138665223	-0.3890069769	-0.7193513016	-0.887190116	-1.982033728	-1.4149021936	0.1416937942	0.9138965713	0.9325922305	0.0162364446	2.21218463680349e-06	0.0062740758	all	all
	131	749.6856900671	1025.2052442712	1781.5519625315	999.9840778119	210.4376039048	54.9509803922	16.431372549	1.8431372549	0.2337999116	10404	7446	63.96451971	890	1391.396362	223.7746266	15.33560863	17.53481101	547.9079627	155.8116333	392.0963294	454.8533307	900.5012581	750.1594338	31.27059759	0.74672303	628.1844702	7.0739365	19.87391234	21.8383467043	532.4550715	1082.440323	62	651	45	290	80	322	6.313915858	0.321052013	0.6200284211	-0.4855932155	-1.1641758956	-0.3708181657	0.2464594598	0.3826767742	0.7779525321	0.5391414368	0.0224742557	0.0005366717	0.0142834299	all	all
	132	1296.5433520873	1618.5299636633	3159.6071184504	1502.331606686	390.3760378877	58.7826086957	17.8858695652	2.152173913	0.2715858863	33856	25208	103.0207977	1796	1743.337306	309.8354582	17.47695035	31.15853587	814.5923347	243.1082956	571.4840391	335.492641	1162.591219	1156.292083	51.95664372	9.0364936	558.049985	0	28.95428159	20.2554797505	601.659989	1382.880876	135	1342	85	609	345	551	8.882352941	0.5372393359	0.5516454202	-0.5706472347	-0.8003063406	-1.2884144456	0.1770760077	0.3451196661	0.7932377006	0.6632635457	0.0298029782	0.0051834453	0.0166085367	all	all
	133	2401.7756316944	2284.7409000793	5316.4977822273	2067.7313232716	878.6635445451	249.3658536585	73.8170731707	3.4024390244	0.3378162948	6724	4510	65.50416906	941	1436.549785	249.7575711	13.95622179	29.14241743	720.0634056	231.5145039	488.5489017	209.8670944	990.6586571	1037.934007	46.68869176	8.877751695	371.3425499	0.007003459	26.39391076	20.4026974688	449.2640234	1166.884644	43	729	33	392	63	288	16.97159091	0.4877773176	0.4394510168	-0.5970914756	-0.6336864741	-1.6047291742	0.0282179157	0.3127382205	0.8122827738	0.722518647	0.0325005734	0.0061799123	0.0183731264	all	all
	134	2235.2466481145	1940.9438068061	4617.7621278069	1781.2372480132	660.0997771445	125.8518518519	49.4444444444	3.2222222222	0.4471962605	729	486	81.31417264	248	304.989883	25.46861612	2.530065857	7.282196809	159.003807	71.17393882	87.82986818	62.46118133	266.2418113	263.4417164	8.074925417	3.471816832	31.42819617	1.483512259	4.666716568	24.149210069	57.7206482	279.0328744	19	179	5	109	21	68	10.725	-0.6681601394	-0.1736115275	-0.7182222544	-0.385810926	-1.2041024616	-1.0418991303	0.1892543045	0.9148922307	0.8637719842	0.0264760435	0.0113833836	0.0153012176	all	all
	135	191.0727228483	243.7640375113	629.483866307	241.145661678	115.7349282015	4.3333333333	1.8333333333	1.8333333333	0.3140740741	36	24	22.91705638	29	126.5433026	7.415938227	0.519588029	3.400939824	67.12132624	32.02551667	35.09580957	23.57040239	113.222955	111.9476025	1.511528811	1.653234637	13.27311237	0.802999681	0.802999681	25.6	23.71210822	116.9073064	7	14	2	10	2	5	7.333333333	-0.9867520537	-0.3170497354	-1.0757257369	-0.1787778276	-1.3305829357	-1.5245837948	0.187383352	0.9238521834	0.8846584545	0.0119447555	0.0130645763	0.0063456514	all	all
	146	22.4814288993	70.9777419224	80.2074805715	70.1608017985	0.3628896454	3.2571428571	1.0571428571	1.3428571429	0.12	1225	595	37.7701964	97	256.8162447	41.97881766	0.593228664	1.874927264	105.9757681	52.79451273	53.18125533	70.45696744	187.776031	200.5749842	10.97997327	0.84468138	37.40960143	0	10.49835415	31.0785891446	63.78557149	233.8546506	24	62	0	25	32	12	1.859375	0.354714489	-0.4193684171	-1.2289882952	-1.5301885599	-0.7294754773	-0.7705569405	0.2483704704	0.9105913486	0.7810058294	0.0427542007	0.0032890497	0.0408788555	all	all
	147	317.1415958469	679.8442805144	1099.9528717324	629.1008932487	134.0317098783	11.6527777778	4.4722222222	1.2847222222	0.0904617505	20736	16272	47.37709377	664	1401.521172	238.688846	1.885388295	11.04159553	581.3650533	298.2392165	283.1258367	385.0089122	1041.858132	1092.563175	68.38970597	5.863291877	206.7066644	0	51.99594987	31.726322496	365.2984258	1263.164991	161	428	11	237	106	110	5.523809524	0.4423302022	-0.4914303868	-1.3113071529	-1.4903099857	-0.7270180822	-0.8019620941	0.2606442436	0.9012814192	0.779555241	0.0487967698	0.00418352	0.0370996535	all	all
	148	644.3683862882	939.7027126578	1550.9401082673	886.4944896009	155.1376667231	17.5222929936	6.178343949	1.5222929936	0.1440427209	24649	18212	48.73910331	703	1442.373684	234.9706059	4.490676672	23.72209086	597.6828089	254.2943481	343.3884608	400.0019251	1068.612785	1147.003705	82.87659474	13.13395176	191.0216916	0	49.83654573	31.4415168309	346.537232	1283.825004	144	491	10	259	139	109	4.667752443	0.347638661	-0.0658940351	-1.160427594	-0.8987786132	-0.7091788698	-0.532892301	0.2402548215	0.8900779446	0.7952195175	0.0574584767	0.0091057899	0.0345517575	all	all
